Year,Animal_Type,FSA,total,top1_breed,top1_cnt,top2_breed,top2_cnt,top3_breed,top3_cnt
2025,CAT,M3C,206,DOMESTIC SHORTHAIR,155,DOMESTIC LONGHAIR,11,DOMESTIC MEDIUMHAIR,5
2025,CAT,M3H,209,DOMESTIC SHORTHAIR,135,DOMESTIC LONGHAIR,25,PERSIAN,11
2025,CAT,M3J,130,DOMESTIC SHORTHAIR,95,DOMESTIC LONGHAIR,10,DOMESTIC MEDIUMHAIR,6
2025,CAT,M3K,48,DOMESTIC SHORTHAIR,43,DOMESTIC LONGHAIR,3,NORWEGIAN FOREST CAT,1
2025,CAT,M3L,69,DOMESTIC SHORTHAIR,46,DOMESTIC LONGHAIR,14,DOMESTIC MEDIUMHAIR,4
2025,CAT,M3M,156,DOMESTIC SHORTHAIR,103,DOMESTIC LONGHAIR,35,DOMESTIC MEDIUMHAIR,9
2025,CAT,M3N,147,DOMESTIC SHORTHAIR,114,DOMESTIC LONGHAIR,13,DOMESTIC MEDIUMHAIR,10
2025,CAT,M4A,70,DOMESTIC SHORTHAIR,53,DOMESTIC MEDIUMHAIR,7,DOMESTIC LONGHAIR,6
2025,CAT,M4B,144,DOMESTIC SHORTHAIR,110,DOMESTIC LONGHAIR,9,DOMESTIC MEDIUMHAIR,8
2025,CAT,M4C,424,DOMESTIC SHORTHAIR,308,DOMESTIC LONGHAIR,39,DOMESTIC MEDIUMHAIR,34
2025,CAT,M4E,267,DOMESTIC SHORTHAIR,196,DOMESTIC LONGHAIR,24,DOMESTIC MEDIUMHAIR,17
2025,CAT,M4G,144,DOMESTIC SHORTHAIR,126,DOMESTIC LONGHAIR,5,DOMESTIC MEDIUMHAIR,4
2025,CAT,M4H,43,DOMESTIC SHORTHAIR,32,DOMESTIC MEDIUMHAIR,4,DOMESTIC LONGHAIR,3
2025,CAT,M4J,343,DOMESTIC SHORTHAIR,284,DOMESTIC MEDIUMHAIR,23,DOMESTIC LONGHAIR,13
2025,CAT,M4K,277,DOMESTIC SHORTHAIR,212,DOMESTIC MEDIUMHAIR,22,DOMESTIC LONGHAIR,14
2025,CAT,M4L,280,DOMESTIC SHORTHAIR,219,DOMESTIC LONGHAIR,17,DOMESTIC MEDIUMHAIR,12
2025,CAT,M4M,230,DOMESTIC SHORTHAIR,154,DOMESTIC MEDIUMHAIR,29,DOMESTIC LONGHAIR,19
2025,CAT,M4N,98,DOMESTIC SHORTHAIR,72,DOMESTIC LONGHAIR,6,DOMESTIC MEDIUMHAIR,5
2025,CAT,M4P,263,DOMESTIC SHORTHAIR,188,DOMESTIC LONGHAIR,26,DOMESTIC MEDIUMHAIR,20
2025,CAT,M4R,99,DOMESTIC SHORTHAIR,83,DOMESTIC MEDIUMHAIR,5,AMERICAN SHORTHAIR,4
2025,CAT,M4S,262,DOMESTIC SHORTHAIR,187,DOMESTIC LONGHAIR,23,DOMESTIC MEDIUMHAIR,18
2025,CAT,M4T,77,DOMESTIC SHORTHAIR,57,DOMESTIC LONGHAIR,12,BOMBAY,2
2025,CAT,M4V,137,DOMESTIC SHORTHAIR,99,DOMESTIC LONGHAIR,20,DOMESTIC MEDIUMHAIR,10
2025,CAT,M4W,105,DOMESTIC SHORTHAIR,78,DOMESTIC LONGHAIR,8,RAGDOLL,4
2025,CAT,M4X,173,DOMESTIC SHORTHAIR,103,DOMESTIC MEDIUMHAIR,35,BENGAL,9
2025,CAT,M4Y,347,DOMESTIC SHORTHAIR,223,SIAMESE,28,DOMESTIC LONGHAIR,26
2025,CAT,M5A,431,DOMESTIC SHORTHAIR,314,DOMESTIC LONGHAIR,31,DOMESTIC MEDIUMHAIR,27
2025,CAT,M5B,140,DOMESTIC SHORTHAIR,96,DOMESTIC LONGHAIR,12,DOMESTIC MEDIUMHAIR,6
2025,CAT,M5C,34,DOMESTIC SHORTHAIR,24,DOMESTIC MEDIUMHAIR,4,DOMESTIC LONGHAIR,3
2025,CAT,M5E,101,DOMESTIC SHORTHAIR,76,DOMESTIC MEDIUMHAIR,12,DOMESTIC LONGHAIR,5
2025,CAT,M5G,92,DOMESTIC SHORTHAIR,55,DOMESTIC LONGHAIR,13,DOMESTIC MEDIUMHAIR,6
2025,CAT,M5H,18,DOMESTIC SHORTHAIR,9,DOMESTIC LONGHAIR,3,BRITISH SHORTHAIR,2
2025,CAT,M5J,96,DOMESTIC SHORTHAIR,64,DOMESTIC LONGHAIR,11,SIAMESE,4
2025,CAT,M5M,132,DOMESTIC SHORTHAIR,97,DOMESTIC MEDIUMHAIR,13,DOMESTIC LONGHAIR,4
2025,CAT,M5N,76,DOMESTIC SHORTHAIR,56,DOMESTIC MEDIUMHAIR,8,DOMESTIC LONGHAIR,4
2025,CAT,M5P,150,DOMESTIC SHORTHAIR,100,DOMESTIC MEDIUMHAIR,16,DOMESTIC LONGHAIR,13
2025,CAT,M5R,228,DOMESTIC SHORTHAIR,150,DOMESTIC LONGHAIR,31,DOMESTIC MEDIUMHAIR,19
2025,CAT,M5S,85,DOMESTIC SHORTHAIR,63,DOMESTIC LONGHAIR,4,MAINE COON,3
2025,CAT,M5T,130,DOMESTIC SHORTHAIR,97,DOMESTIC LONGHAIR,11,BENGAL,5
